,ds,y,yhat1,yhat2,yhat3,yhat4,yhat5,yhat6,yhat7,yhat8,yhat9,yhat10,yhat11,yhat12,yhat13,yhat14,yhat15,yhat16,yhat17,yhat18,yhat19,yhat20,yhat21,yhat22,yhat23,yhat24,yhat25,yhat26,yhat27,yhat28,yhat29,yhat30,ar1,ar2,ar3,ar4,ar5,ar6,ar7,ar8,ar9,ar10,ar11,ar12,ar13,ar14,ar15,ar16,ar17,ar18,ar19,ar20,ar21,ar22,ar23,ar24,ar25,ar26,ar27,ar28,ar29,ar30,trend,season_yearly
189,2023-10-13,,,,,,,,,,,,,,,,3095.5107421875,3091.804443359375,3099.6806640625,3107.48486328125,3120.15185546875,3130.2578125,3128.27197265625,3102.6376953125,3127.927490234375,3131.8046875,3113.1962890625,3102.69189453125,3107.5244140625,3098.344482421875,3108.566162109375,3101.06396484375,,,,,,,,,,,,,,,-79.72357940673828,-83.42999267578125,-75.55389404296875,-67.74946594238281,-55.08252716064453,-44.976585388183594,-46.962642669677734,-72.59685516357422,-47.30702209472656,-43.42960739135742,-62.038333892822266,-72.54269409179688,-67.71023559570312,-76.88996887207031,-66.66836547851562,-74.17054748535156,3238.46240234375,-63.22793197631836
190,2023-10-14,,,,,,,,,,,,,,,,,3087.67138671875,3090.98974609375,3099.88037109375,3111.619140625,3121.17919921875,3127.15087890625,3122.840576171875,3100.07568359375,3125.70751953125,3132.39306640625,3121.8115234375,3104.434326171875,3097.564697265625,3101.102783203125,3106.78173828125,,,,,,,,,,,,,,,,-88.53897857666016,-85.22067260742188,-76.33029174804688,-64.59142303466797,-55.03151321411133,-49.059654235839844,-53.369930267333984,-76.13494873046875,-50.503013610839844,-43.81760787963867,-54.39921188354492,-71.77616882324219,-78.64581298828125,-75.10769653320312,-69.42896270751953,3238.37060546875,-62.160091400146484
191,2023-10-15,,,,,,,,,,,,,,,,,,3093.1171875,3097.85400390625,3099.72265625,3110.200927734375,3120.40234375,3137.5048828125,3127.824462890625,3104.552490234375,3134.46435546875,3131.787841796875,3114.43212890625,3107.025390625,3097.1923828125,3098.109130859375,,,,,,,,,,,,,,,,,-84.09327697753906,-79.3564224243164,-77.48808288574219,-67.00963592529297,-56.80829620361328,-39.70576477050781,-49.3859977722168,-72.65794372558594,-42.74614334106445,-45.42268753051758,-62.778465270996094,-70.18506622314453,-80.01834869384766,-79.10136413574219,3238.27880859375,-61.06836700439453
192,2023-10-16,,,,,,,,,,,,,,,,,,,3099.320556640625,3092.9365234375,3100.086181640625,3117.013671875,3119.70556640625,3131.466796875,3124.46630859375,3099.142578125,3129.06640625,3133.32421875,3122.8583984375,3107.207763671875,3097.79443359375,,,,,,,,,,,,,,,,,,-78.9112777709961,-85.2951889038086,-78.14571380615234,-61.21798324584961,-58.52627182006836,-46.76478576660156,-53.76536178588867,-79.08919525146484,-49.1654167175293,-44.90737533569336,-55.373355865478516,-71.02398681640625,-80.43736267089844,3238.18701171875,-59.95537567138672
193,2023-10-17,,,,,,,,,,,,,,,,,,,,3104.7451171875,3100.80908203125,3099.95166015625,3111.47998046875,3125.19384765625,3131.685546875,3131.646728515625,3103.224853515625,3134.99267578125,3135.2412109375,3119.5244140625,3113.0908203125,,,,,,,,,,,,,,,,,,,-74.52686309814453,-78.46269226074219,-79.3204345703125,-67.79205322265625,-54.07827377319336,-47.58629608154297,-47.62522888183594,-76.04715728759766,-44.279136657714844,-44.03086471557617,-59.74747085571289,-66.18098449707031,3238.09521484375,-58.82332229614258
194,2023-10-18,,,,,,,,,,,,,,,,,,,,,3103.91357421875,3094.853271484375,3099.8076171875,3113.01416015625,3129.357177734375,3129.93896484375,3134.189453125,3109.70458984375,3131.7265625,3142.91064453125,3121.26123046875,,,,,,,,,,,,,,,,,,,,-76.41590118408203,-85.47603607177734,-80.52157592773438,-67.31523895263672,-50.9721794128418,-50.39033126831055,-46.139801025390625,-70.62469482421875,-48.602725982666016,-37.41880416870117,-59.06830978393555,3238.00341796875,-57.67405700683594
195,2023-10-19,,,,,,,,,,,,,,,,,,,,,,3107.56201171875,3104.43603515625,3103.529296875,3116.20556640625,3129.02197265625,3135.435546875,3122.51513671875,3107.573486328125,3128.125244140625,3140.232177734375,,,,,,,,,,,,,,,,,,,,,-73.84065246582031,-76.96652221679688,-77.8734130859375,-65.19705200195312,-52.380489349365234,-45.96707534790039,-58.887630462646484,-73.8291244506836,-53.27740478515625,-41.170372009277344,3237.91162109375,-56.5090217590332
196,2023-10-20,,,,,,,,,,,,,,,,,,,,,,,3107.6435546875,3102.536865234375,3103.97265625,3117.99462890625,3121.678955078125,3143.248046875,3134.8115234375,3113.65673828125,3138.21923828125,,,,,,,,,,,,,,,,,,,,,,-74.84703826904297,-79.95370483398438,-78.51780700683594,-64.49586486816406,-60.811607360839844,-39.24272155761719,-47.67893981933594,-68.83373260498047,-44.27117156982422,3237.81982421875,-55.32930374145508
197,2023-10-21,,,,,,,,,,,,,,,,,,,,,,,,3112.909423828125,3104.939453125,3104.107666015625,3123.23583984375,3128.41455078125,3135.55615234375,3132.44482421875,3102.38427734375,,,,,,,,,,,,,,,,,,,,,,,-70.68309783935547,-78.6530990600586,-79.48482513427734,-60.356842041015625,-55.1781120300293,-48.03654098510742,-51.14765167236328,-81.20828247070312,3237.72802734375,-54.13560104370117
198,2023-10-22,,,,,,,,,,,,,,,,,,,,,,,,,3111.8701171875,3112.08740234375,3109.1787109375,3121.07421875,3135.2705078125,3142.174560546875,3141.30224609375,,,,,,,,,,,,,,,,,,,,,,,,-72.8377456665039,-72.62066650390625,-75.52918243408203,-63.63390350341797,-49.43763732910156,-42.53351593017578,-43.4056396484375,3237.63623046875,-52.92827606201172
199,2023-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,3119.56396484375,3117.060546875,3113.16455078125,3125.82861328125,3137.7734375,3147.3642578125,,,,,,,,,,,,,,,,,,,,,,,,,-66.27330780029297,-68.77650451660156,-72.67251586914062,-60.00849914550781,-48.063594818115234,-38.472900390625,3237.54443359375,-51.70737075805664
200,2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,3112.9638671875,3114.75439453125,3113.81591796875,3120.8916015625,3133.93408203125,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0162353515625,-72.2257308959961,-73.16410827636719,-66.08851623535156,-53.04578399658203,3237.45263671875,-50.47260665893555
201,2023-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120.101318359375,3112.23876953125,3125.87890625,3128.36181640625,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.03617858886719,-75.89874267578125,-62.25849151611328,-59.77568817138672,3237.36083984375,-49.223445892333984
202,2023-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3124.896484375,3119.951171875,3123.138671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.41352081298828,-69.35907745361328,-66.17161560058594,3237.26904296875,-47.95912551879883
203,2023-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121.09130859375,3130.47021484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.40743255615234,-60.02865219116211,3237.17724609375,-46.67866897583008
204,2023-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3130.48583984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.218605041503906,3237.08544921875,-45.38096237182617
